knee joint primordium;is a;primordium
knee joint primordium;is a;presumptive structure
Mayer-Rokitansky-Kuster-Hauser syndrome type 1;is a;Mayer-Rokitansky-Kuster-Hauser syndrome
hereditary spastic paraplegia;is a;paraplegia
hereditary spastic paraplegia;is a;inherited neurodegenerative disorder
hereditary spastic paraplegia;is a;hereditary neuromuscular disease
eumycotic mycetoma;is a;dermatomycosis
eumycotic mycetoma;is a;tinea infection
lethal congenital contracture syndrome 6;is a;lethal congenital contracture syndrome
infantile glycine encephalopathy;is a;glycine encephalopathy
Blau syndrome;is a;autoimmune disease
Blau syndrome;is a;sarcoidosis
Blau syndrome;is a;hereditary disorder of connective tissue
outer limiting layer of retina;is a;limiting membrane of retina
extrapulmonary tuberculosis;is a;tuberculosis
ascending colon cancer;is a;malignant colon neoplasm
thrombocytopenia with congenital dyserythropoietic anemia;is a;congenital dyserythropoietic anemia
thrombocytopenia with congenital dyserythropoietic anemia;is a;GATA1-Related X-Linked Cytopenia
increased osmolarity;is a;osmolarity
increased osmolarity;is a;increased object quality
testicular granulosa cell tumor;is a;testicular sex cord-stromal neoplasm
testicular granulosa cell tumor;is a;granulosa cell tumor
esophagitis;is a;esophageal disorder
esophagitis;is a;inflammatory disease
achromatopsia 4;is a;achromatopsia
achromatopsia 4;is a;GNAT2-related retinopathy
coronary artery disorder;is a;arterial disorder
coronary artery disorder;is a;heart disorder
genitopatellar syndrome;is a;syndromic disease
genitopatellar syndrome;is a;multiple congenital anomalies/dysmorphic syndrome-intellectual disability
genitopatellar syndrome;is a;skeletal dysplasia
genitopatellar syndrome;is a;dysostosis
penile neoplasm;is a;penile disorder
penile neoplasm;is a;male reproductive system neoplasm
leiomyoma of vulva and esophagus;is a;X-linked diffuse leiomyomatosis-Alport syndrome
pancreatic insulin-producing neuroendocrine tumor;is a;pancreatic neuroendocrine tumor
specific developmental disorder;is a;developmental disorder of mental health
retinal detachment;is a;retinal disorder
retinal detachment;is a;hereditary neurological disease
laryngeal mucoepidermoid carcinoma;is a;laryngeal carcinoma
laryngeal mucoepidermoid carcinoma;is a;mucoepidermoid carcinoma
inherited threoninemia;is a;autosomal recessive disease
inherited threoninemia;is a;inborn errors of metabolism
metachondromatosis;is a;hereditary disease
metachondromatosis;is a;bone disorder
hereditary spastic paraplegia 51;is a;hereditary spastic paraplegia
lung adenocarcinoma;is a;adenocarcinoma
lung adenocarcinoma;is a;non-small cell lung carcinoma
dartoic leiomyoma;is a;leiomyoma cutis
dartoic leiomyoma;is a;connective tissue neoplasm
Duane retraction syndrome;is a;syndromic disease
Duane retraction syndrome;is a;nuclear oculomotor paralysis
Duane retraction syndrome;is a;hereditary neurological disease
denotator type;is a;data about an ontology part
Polydactyly affecting the 2nd finger;is a;Abnormal 2nd finger morphology
Polydactyly affecting the 2nd finger;is a;Mesoaxial hand polydactyly
Bartholin gland small cell carcinoma;is a;small cell carcinoma
Bartholin gland small cell carcinoma;is a;bartholin gland carcinoma
Bartholin gland small cell carcinoma;is a;vulvar neuroendocrine carcinoma
esophageal neuroendocrine tumor;is a;neoplasm of esophagus
fallopian tube;is a;mesoderm-derived structure
fallopian tube;is a;subdivision of oviduct
fallopian tube;is a;lateral structure
mucopolysaccharidosis type 7;is a;mucopolysaccharidosis
Aicardi-Goutieres syndrome 8;is a;Aicardi-Goutieres syndrome
subpulmonary stenosis;is a;congenital pulmonary valve stenosis
exposure to phenols;is a;exposure to environmental material
exposure to phenols;is a;exposure to organic cyclic compound
exposure to phenols;is a;exposure to oxygen molecular entity
Theileria;is a;Theileriidae
Papillon-Lefevre disease;is a;periodontal disorder
Papillon-Lefevre disease;is a;autosomal recessive disease
Papillon-Lefevre disease;is a;functional neutrophil defect
Papillon-Lefevre disease;is a;diffuse palmoplantar keratoderma
Papillon-Lefevre disease;is a;disorder of lysosomal-related organelles
Papillon-Lefevre disease;is a;CTSC-related disorder
pancolitis;is a;ulcerative colitis
maxillary tooth;is a;tooth of upper jaw
von Willebrand disease 2;is a;hereditary von Willebrand disease
tuberculosis;is a;primary bacterial infectious disease
tuberculosis;is a;mycobacterial infectious disease
vascular hemostatic disease;is a;hemorrhagic disease
vascular hemostatic disease;is a;vascular disorder
IGF2R;is a;gene
episodic kinesigenic dyskinesia;is a;paroxysmal dyskinesia
fallopian tube carcinoma;is a;fallopian tube cancer
fallopian tube carcinoma;is a;carcinoma
Bannayan-Riley-Ruvalcaba syndrome;is a;autosomal dominant disease
Bannayan-Riley-Ruvalcaba syndrome;is a;vascular disorder
Bannayan-Riley-Ruvalcaba syndrome;is a;multiple congenital anomalies/dysmorphic syndrome-intellectual disability
Bannayan-Riley-Ruvalcaba syndrome;is a;intestinal polyposis syndrome
Bannayan-Riley-Ruvalcaba syndrome;is a;PTEN hamartoma tumor syndrome
Bannayan-Riley-Ruvalcaba syndrome;is a;overgrowth syndrome
cystic teratoma;is a;teratoma
involuntary movement behavior phenotype;is a;kinesthetic behavior phenotype
fibromyxoid tumor;is a;soft tissue neoplasm
chronic asthma;is a;asthma
HSD10 mitochondrial disease;is a;inborn mitochondrial metabolism disorder
HSD10 mitochondrial disease;is a;hereditary neurological disease
Oliver syndrome;is a;multiple congenital anomalies/dysmorphic syndrome-intellectual disability
cerebral malaria;is a;malaria
cerebral malaria;is a;brain disorder
cerebral malaria;is a;central nervous system infectious disorder
intramuscular hemangioma;is a;deep hemangioma
dacryocystitis;is a;inflammatory disease
dacryocystitis;is a;nasolacrimal duct disorder
humerus;is a;long bone
humerus;is a;shoulder bone
humerus;is a;forelimb long bone
humerus;is a;upper arm bone
humerus;is a;humerus endochondral element
ALOXE3;is a;gene
ACO2;is a;gene
Nevada syndrome;is a;melanocytic nevus
primary ciliary dyskinesia;is a;syndromic disease
primary ciliary dyskinesia;is a;respiratory system disorder
primary ciliary dyskinesia;is a;ciliopathy
Alzheimer disease 3;is a;early-onset autosomal dominant Alzheimer disease
distal mesopodial pre-cartilage condensation;is a;limb bone pre-cartilage condensation
distal mesopodial pre-cartilage condensation;is a;distal mesopodial endochondral element
Sertoli-Leydig cell tumor;is a;testicular sex cord-stromal neoplasm
vagus nerve paraganglioma;is a;vagus nerve neoplasm
vagus nerve paraganglioma;is a;head and neck paraganglioma
vagus nerve paraganglioma;is a;parasympathetic paraganglioma
T-B+ severe combined immunodeficiency;is a;severe combined immunodeficiency
paragangliomas 5;is a;paraganglioma
paragangliomas 5;is a;central nervous system cancer
paragangliomas 5;is a;adrenal gland cancer
paragangliomas 5;is a;malignant urinary system neoplasm
paragangliomas 5;is a;hereditary pheochromocytoma-paraganglioma
paragangliomas 5;is a;peripheral nervous system cancer
mevalonate kinase deficiency;is a;syndromic dyslipidemia
mevalonate kinase deficiency;is a;hereditary periodic fever syndrome
mevalonate kinase deficiency;is a;sterol biosynthesis disorder
heart development;is a;animal organ development
malignant testicular germ cell tumor;is a;testicular cancer
malignant testicular germ cell tumor;is a;malignant germ cell tumor
malignant testicular germ cell tumor;is a;testicular germ cell tumor
decussation of diencephalon;is a;neural decussation
Sammartino-Decreccio syndrome;is a;syndromic disease
Leber plus disease;is a;mitochondrial oxidative phosphorylation disorder
lymphatic system disorder;is a;lymphoid system disorder
canine soft tissue sarcoma;is a;canine sarcoma
X-linked spondyloepimetaphyseal dysplasia;is a;spondyloepiphyseal dysplasia
manual digit 4;is a;digit 4
Baraitser-Winter syndrome 1;is a;Baraitser-Winter cerebrofrontofacial syndrome
Baraitser-Winter syndrome 1;is a;BAFopathy
arrhythmogenic right ventricular cardiomyopathy;is a;intrinsic cardiomyopathy
ectodermal dysplasia and immune deficiency;is a;inborn error of immunity
ectodermal dysplasia and immune deficiency;is a;hypohidrotic ectodermal dysplasia
cell adhesion molecule binding;is a;protein binding
maple syrup urine disease;is a;inborn organic aciduria
paroxysmal dyskinesia;is a;paroxysmal dystonia
plasma fibronectin deficiency;is a;hereditary disease
roof plate of midbrain;is a;ectoderm-derived structure
roof plate of midbrain;is a;embryonic tissue
colonic atresia;is a;disorder of development or morphogenesis
deletion;is a;sequence_alteration
deletion;is a;biological_region
Kahrizi syndrome;is a;autosomal recessive disease
Greenberg dysplasia;is a;sterol biosynthesis disorder
Greenberg dysplasia;is a;chondrodysplasia punctata
Greenberg dysplasia;is a;laminopathy
necrotic uveal melanoma;is a;uveal melanoma
corneal edema;is a;corneal disorder
autosomal recessive cerebral atrophy;is a;autosomal recessive disease
autosomal recessive cerebral atrophy;is a;inherited neurodegenerative disorder
right ventricular trabecular myocardium;is a;trabecular layer of ventricle
early-onset schizophrenia;is a;schizophrenia
nodular goiter;is a;goiter
myxoid liposarcoma;is a;myxoid/round cell liposarcoma
myxoid liposarcoma;is a;hereditary disorder of connective tissue
pancreatic signet ring cell adenocarcinoma;is a;signet ring cell carcinoma
pancreatic signet ring cell adenocarcinoma;is a;pancreatic ductal adenocarcinoma
spastic diplegia;is a;spastic cerebral palsy
myocardium;is a;heart layer
myocardium;is a;layer of muscle tissue
Abdomen;is a;Body Cavity
polysaccharide derivative;is a;glycan
polysaccharide derivative;is a;biomacromolecule
polysaccharide derivative;is a;carbohydrate derivative
Joubert syndrome;is a;syndromic disease
Joubert syndrome;is a;ciliopathy
Joubert syndrome;is a;disorder of development or morphogenesis
lower urinary tract calculus;is a;urolithiasis
Thrombocytosis;is a;Abnormal platelet count
congenital factor XII deficiency;is a;autosomal genetic disease
congenital factor XII deficiency;is a;coagulation protein disease
congenital factor XII deficiency;is a;hemorrhagic disease
congenital factor XII deficiency;is a;congenital hematological disorder
congenital factor XII deficiency;is a;inherited blood coagulation disorder
deafness-lymphedema-leukemia syndrome;is a;syndromic disease
deafness-lymphedema-leukemia syndrome;is a;hematologic disorder
deafness-lymphedema-leukemia syndrome;is a;lymphatic malformation
totally drug-resistant tuberculosis;is a;drug-resistant tuberculosis
syndromic agammaglobulinemia;is a;syndromic disease
syndromic agammaglobulinemia;is a;agammaglobulinemia
panniculitis and localized lipodystrophy;is a;panniculitis
panniculitis and localized lipodystrophy;is a;localized lipodystrophy
perception behavior by means;is a;sensation behavior
ocular albinism;is a;disorder of melanin metabolism
ocular albinism;is a;disorder of visual system
prostatic acinar adenocarcinoma;is a;acinar cell carcinoma
prostatic acinar adenocarcinoma;is a;prostate adenocarcinoma
Quinquaud's folliculitis decalvans;is a;alopecia
lymphoproliferative syndrome;is a;inborn error of immunity
Wilson-Turner syndrome;is a;X-linked syndromic intellectual disability
AVPR2;is a;gene
retinitis pigmentosa 30;is a;retinitis pigmentosa
T-cell immunodeficiency;is a;immunodeficiency disease
digestive system neoplasm;is a;neoplasm
iatrogenic Creutzfeldt-Jakob disease;is a;acquired Creutzfeldt-Jakob disease
iatrogenic Creutzfeldt-Jakob disease;is a;nosocomial infection
arthrogryposis-severe scoliosis syndrome;is a;distal arthrogryposis
clear cell adenofibroma;is a;adenofibroma
atresia of urethra;is a;fetal lower urinary tract obstruction
sacral nerve;is a;spinal nerve
Teebi hypertelorism syndrome 1;is a;Teebi hypertelorism syndrome
Increased megakaryocyte count;is a;Abnormal megakaryocyte morphology
Abnormal exteroceptive sensation;is a;Somatic sensory dysfunction
adult lymphoma;is a;lymphoma
import ontology module;is a;subset ontology module
glycogen storage disease XV;is a;GYG1-related disorder of glycogen metabolism
head mesenchyme from mesoderm;is a;mesoderm-derived structure
head mesenchyme from mesoderm;is a;head mesenchyme
Sifrim-Hitz-Weiss syndrome;is a;hereditary disease
mucosa of rectum;is a;mucosa of large intestine
keratoconus posticus circumscriptus;is a;hereditary disease
Meier-Gorlin syndrome 6;is a;Meier-Gorlin syndrome
primary pediatric heart tumor;is a;heart neoplasm
Steel syndrome;is a;spondyloepiphyseal dysplasia
uncondensed odontogenic mesenchyme;is a;loose mesenchyme tissue
AA amyloidosis;is a;nervous system disorder
AA amyloidosis;is a;non-familial restrictive cardiomyopathy
AA amyloidosis;is a;amyloidosis
paranoid personality disorder;is a;personality disorder
acrofacial dysostosis Cincinnati type;is a;acrofacial dysostosis
early-onset calcifying leukoencephalopathy-skeletal dysplasia;is a;osteopetrosis
early-onset calcifying leukoencephalopathy-skeletal dysplasia;is a;leukodystrophy
phencyclidine abuse;is a;substance abuse
phencyclidine abuse;is a;drug dependence
congenital myasthenic syndrome 6;is a;congenital nervous system disorder
congenital myasthenic syndrome 6;is a;congenital myasthenic syndrome
Murray valley encephalitis;is a;Flaviviridae infectious disease
Murray valley encephalitis;is a;vector-borne disease
malignant tenosynovial giant cell tumor;is a;malignant giant cell tumor
malignant tenosynovial giant cell tumor;is a;synovium cancer
malignant tenosynovial giant cell tumor;is a;tenosynovial giant cell tumor
hypotonic cerebral palsy;is a;cerebral palsy
mycobacterium xenopi infection;is a;mycobacterial infectious disease
brain astrocytoma;is a;astrocytoma (excluding glioblastoma)
brain astrocytoma;is a;primary brain neoplasm
inherited thyroid metabolism disease;is a;thyroid gland disorder
inherited thyroid metabolism disease;is a;inborn errors of metabolism
coenzyme Q10 deficiency;is a;mitochondrial oxidative phosphorylation disorder
coenzyme Q10 deficiency;is a;hereditary peripheral neuropathy
mitochondrial DNA depletion syndrome 4a;is a;syndromic disease
mitochondrial DNA depletion syndrome 4a;is a;hereditary peripheral neuropathy
mitochondrial DNA depletion syndrome 4a;is a;inherited neurodegenerative disorder
mitochondrial DNA depletion syndrome 4a;is a;metabolic epilepsy
lower limb deficiency-hypospadias syndrome;is a;syndromic disease
acute leukemia of ambiguous lineage;is a;acute myeloid leukemia
Histoplasma pericarditis;is a;pericarditis
Histoplasma pericarditis;is a;histoplasmosis
glossopharyngeal nerve neoplasm;is a;cranial nerve neoplasm
glossopharyngeal nerve neoplasm;is a;glossopharyngeal nerve disorder
corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome;is a;X-linked syndromic intellectual disability
corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome;is a;disorder of development or morphogenesis
breast neoplasm;is a;breast disorder
breast neoplasm;is a;neoplasm of thorax
secondary early-onset glaucoma;is a;glaucoma
deep cervical artery;is a;cervical artery
extramammary Paget disease;is a;Paget disease
deferent duct artery;is a;artery
deferent duct artery;is a;reproductive structure
parotid gland neoplasm;is a;parotid disorder
parotid gland neoplasm;is a;neoplasm of major salivary gland
accessory XI nerve;is a;laryngeal nerve
epidemic louse-borne typhus;is a;typhus
regulation of cartilage development;is a;regulation of multicellular organismal development
atypical hemolytic-uremic syndrome;is a;syndromic disease
atypical hemolytic-uremic syndrome;is a;complement deficiency
atypical hemolytic-uremic syndrome;is a;thrombotic microangiopathy
atypical hemolytic-uremic syndrome;is a;hereditary hemolytic uremic syndrome
body-stalk anomaly;is a;abdominal wall malformation
malignant ciliary body melanoma;is a;ciliary body cancer
malignant ciliary body melanoma;is a;iris melanoma
tibial collateral ligament bursitis;is a;enthesopathy
low implantation of placenta;is a;placenta praevia
hormone-resistant breast carcinoma;is a;breast carcinoma
parachordoma;is a;myoepithelial tumor
adrenal/interrenal gland;is a;endocrine gland
adrenal/interrenal gland;is a;mesoderm-derived structure
adrenal/interrenal gland;is a;neural crest-derived structure
sphenoid bone;is a;endochondral bone
sphenoid bone;is a;facial bone
sphenoid bone;is a;pneumatized bone
sphenoid bone;is a;sphenoid endochondral element
Machado-Joseph disease type 2;is a;Machado-Joseph disease
L-glutamic acid;is a;L-alpha-amino acid
L-glutamic acid;is a;glutamic acid
L-glutamic acid;is a;glutamine family amino acid
L-glutamic acid;is a;proteinogenic amino acid
localized scleroderma;is a;scleroderma
adult acute monocytic leukemia;is a;acute monocytic leukemia
gingival fibroepithelial polyp;is a;epulis
gingival fibroepithelial polyp;is a;fibroepithelial polyp
neoplasm of chest wall;is a;neoplasm of thorax
endocervical epithelium;is a;cervix glandular epithelium
partial deletion of chromosome 17;is a;chromosome 17 disorder
Timothy syndrome;is a;autosomal dominant disease
Timothy syndrome;is a;familial long QT syndrome
mosaic monosomy X;is a;monosomy X
mirror movements 4;is a;familial congenital mirror movements
scirrhous adenocarcinoma;is a;adenocarcinoma
scirrhous adenocarcinoma;is a;connective tissue neoplasm
Cowden syndrome 7;is a;Cowden disease
dwarfism with tall vertebrae;is a;hereditary disease
catecholaminergic polymorphic ventricular tachycardia 1;is a;catecholaminergic polymorphic ventricular tachycardia
glutaminase deficiency;is a;disorder of glutamine metabolism
hereditary elliptocytosis;is a;hemolytic anemia
organophosphate poisoning;is a;poisoning
cavity of left atrium;is a;cavity of cardiac chamber
uterine corpus rhabdomyosarcoma;is a;uterine corpus sarcoma
uterine corpus rhabdomyosarcoma;is a;rhabdomyosarcoma
Williams syndrome;is a;syndromic disease
Williams syndrome;is a;neurodevelopmental disorder
conjunctival squamous cell carcinoma;is a;eye carcinoma
conjunctival squamous cell carcinoma;is a;conjunctival cancer
class switched memory B cell;is a;memory B cell
Plasmodium vivax malaria;is a;malaria
familial dermatographia;is a;physical urticaria
cardiovascular neoplasm;is a;cardiovascular disorder
cardiovascular neoplasm;is a;neoplasm
hyperprolactinemia;is a;hyperpituitarism
fountain syndrome;is a;multiple congenital anomalies/dysmorphic syndrome-intellectual disability
ataxia-telangiectasia-like disorder 1;is a;ataxia-telangiectasia-like disorder
FLT4;is a;gene
urinary bladder trigone smooth muscle;is a;urinary bladder smooth muscle
iron metabolism disease;is a;mineral metabolism disease
Epstein-Barr virus-related tumor;is a;virus associated tumor
bizarre leiomyoma;is a;leiomyoma
49-year-old stage;is a;life cycle stage
cecum adenocarcinoma;is a;colon adenocarcinoma
cecum adenocarcinoma;is a;cecum carcinoma
cell cluster;is a;multicellular anatomical structure
Aplasia/Hypoplasia of the external ear;is a;Abnormal pinna morphology
Aplasia/Hypoplasia of the external ear;is a;Aplasia/Hypoplasia of the ear
bagatelle Cassidy syndrome;is a;syndromic disease
bagatelle Cassidy syndrome;is a;developmental disability
bagatelle Cassidy syndrome;is a;megalencephaly
X-linked hypohidrotic ectodermal dysplasia;is a;X-linked disease
X-linked hypohidrotic ectodermal dysplasia;is a;hypohidrotic ectodermal dysplasia
perineurioma;is a;nerve sheath neoplasm
Hurler syndrome;is a;mucopolysaccharidosis type 1
Hurler syndrome;is a;syndromic disease
Hurler syndrome;is a;familial restrictive cardiomyopathy
nerve of tympanic cavity;is a;nerve of head region
mosaic trisomy 16;is a;chromosome 16 trisomy
long QT syndrome 13;is a;familial long QT syndrome
embryonal neoplasm;is a;neoplasm
tusk;is a;calcareous tooth
neuronal ceroid lipofuscinosis 2;is a;late infantile neuronal ceroid lipofuscinosis
neuronal ceroid lipofuscinosis 2;is a;juvenile neuronal ceroid lipofuscinosis
multiple congenital anomalies-hypotonia-seizures syndrome 3;is a;skeletal system disorder
multiple congenital anomalies-hypotonia-seizures syndrome 3;is a;developmental anomaly of metabolic origin
multiple congenital anomalies-hypotonia-seizures syndrome 3;is a;multiple congenital anomalies-hypotonia-seizures syndrome
occipital region;is a;multi organ part structure
laryngeal pre-cartilage condensation;is a;endoderm-derived structure
laryngeal pre-cartilage condensation;is a;pre-cartilage condensation
synaptopathy;is a;nervous system disorder
hereditary spherocytosis type 5;is a;hereditary spherocytosis
congenital high-molecular-weight kininogen deficiency;is a;coagulation protein disease
congenital high-molecular-weight kininogen deficiency;is a;hemorrhagic disease
congenital high-molecular-weight kininogen deficiency;is a;inherited blood coagulation disorder
diphtheria;is a;primary bacterial infectious disease
sporadic infantile bilateral striatal necrosis;is a;infantile bilateral striatal necrosis
medullary thyroid gland carcinoma;is a;neuroendocrine carcinoma
medullary thyroid gland carcinoma;is a;thyroid gland follicular carcinoma
afferent loop syndrome;is a;postgastrectomy syndrome
pulmonary sarcoidosis;is a;sarcoidosis
Hermansky-Pudlak syndrome;is a;syndromic oculocutaneous albinism
Hermansky-Pudlak syndrome;is a;disorder of lysosomal-related organelles
Hermansky-Pudlak syndrome;is a;inherited blood coagulation disorder
4-5 finger syndactyly;is a;Finger syndactyly
serous conjunctivitis except viral;is a;acute conjunctivitis
sialidosis type 1;is a;sialidosis
sialidosis type 1;is a;familial mucolipidosis
papillary squamous carcinoma;is a;squamous cell carcinoma
papillary squamous carcinoma;is a;papillary carcinoma
congenital fibrosis of extraocular muscles;is a;ocular motility disease
congenital fibrosis of extraocular muscles;is a;myopathy of extraocular muscle
congenital fibrosis of extraocular muscles;is a;progressive muscular dystrophy
migraine with aura;is a;migraine disorder
colorectal signet ring cell carcinoma;is a;colorectal adenocarcinoma
colorectal signet ring cell carcinoma;is a;signet ring cell carcinoma
intrinsic muscle of tongue;is a;tongue muscle
intrinsic muscle of tongue;is a;mesoderm-derived structure
prostatitis;is a;prostate disorder
prostatitis;is a;inflammatory disease
retinal neuroblastoma;is a;neuroblastoma
retinal neuroblastoma;is a;retina neoplasm
monosomy 13q34;is a;syndromic disease
GMS syndrome;is a;syndromic disease
benign reproductive system neoplasm;is a;benign neoplasm
benign reproductive system neoplasm;is a;reproductive system neoplasm
cyanide poisoning;is a;poisoning
G6PD deficiency;is a;inborn carbohydrate metabolic disorder
spastic entropion;is a;entropion
immune system process;is a;biological_process
STT3B-congenital disorder of glycosylation;is a;disorder of protein N-glycosylation
dracunculiasis;is a;Rhabditida infectious disease
dracunculiasis;is a;filariasis
BAP1-related tumor predisposition syndrome;is a;hereditary neoplastic syndrome
oocyte maturation defect 9;is a;inherited oocyte maturation defect
Queensland tick typhus;is a;spotted fever
Queensland tick typhus;is a;tick-borne infectious disease
chronic intestinal vascular insufficiency;is a;intestinal disorder
chronic intestinal vascular insufficiency;is a;vascular insufficiency disorder
glycogen storage disease Ib;is a;constitutional neutropenia
NEFL;is a;gene
dysautonomia-like disorder;is a;hereditary disease
Feingold syndrome type 1;is a;Feingold syndrome
Majeed syndrome;is a;chronic recurrent multifocal osteomyelitis
disorder of pilosebaceous unit;is a;integumentary system disorder
Achard-Thiers syndrome;is a;syndromic disease
adhesive otitis media;is a;auditory system disorder
GM3 synthase deficiency;is a;autosomal recessive disease
cleidocranial dysplasia 1;is a;syndromic disease
cleidocranial dysplasia 1;is a;osteochondrodysplasia
cleidocranial dysplasia 1;is a;skeletal dysplasia
Muenke syndrome;is a;syndromic craniosynostosis
Bohring-Opitz syndrome;is a;syndromic intellectual disability
Bohring-Opitz syndrome;is a;congenital nervous system disorder
Bohring-Opitz syndrome;is a;multiple congenital anomalies/dysmorphic syndrome-intellectual disability
Bohring-Opitz syndrome;is a;hereditary neurological disease
hyperlipoproteinemia type V;is a;familial hyperlipidemia
progressive scapulohumeroperoneal distal myopathy;is a;progressive muscular dystrophy
progressive scapulohumeroperoneal distal myopathy;is a;alpha-actinopathy
epididymo-orchitis;is a;epididymitis
epididymo-orchitis;is a;orchitis
verbal auditory agnosia;is a;auditory agnosia
type 1 diabetes mellitus;is a;autoimmune disorder of endocrine system
type 1 diabetes mellitus;is a;autoimmune disorder of gastrointestinal tract
type 1 diabetes mellitus;is a;diabetes mellitus
partial chromosome Y deletion;is a;male infertility
partial chromosome Y deletion;is a;chromosome Y disorder
imprinting gene related to retinoblastoma;is a;hereditary disease
dental caries;is a;tooth hard tissue disease
sleep apnea syndrome;is a;sleep-wake disorder
sleep apnea syndrome;is a;respiratory system disorder
benign neoplasm of sphenoidal sinus;is a;respiratory system benign neoplasm
benign neoplasm of sphenoidal sinus;is a;bone benign neoplasm
benign neoplasm of sphenoidal sinus;is a;sensory organ benign neoplasm
benign neoplasm of sphenoidal sinus;is a;sphenoidal sinus neoplasm
Reduced natural killer cell count;is a;Abnormal natural killer cell count
chronic renal failure syndrome;is a;kidney failure
chronic renal failure syndrome;is a;chronic kidney disease
Gadariae;is a;Zeiogadaria
setariasis;is a;Rhabditida infectious disease
setariasis;is a;filariasis
Charcot-Marie-Tooth disease recessive intermediate C;is a;autosomal recessive intermediate Charcot-Marie-Tooth disease
cone-rod dystrophy 9;is a;cone-rod dystrophy
cone-rod dystrophy 9;is a;ADAM9-related retinopathy
serum sickness;is a;type IV hypersensitivity disease
serum sickness;is a;type III hypersensitivity disease
aortic valve stenosis;is a;aortic valve disorder
aortic valve stenosis;is a;disorder of development or morphogenesis
cardiac anomalies-heterotaxy syndrome;is a;heart disorder
testicular monophasic choriocarcinoma;is a;choriocarcinoma of testis
proteostasis deficiencies;is a;metabolic disease
lesion of sciatic nerve;is a;lumbosacral plexus lesion
lesion of sciatic nerve;is a;sciatic neuropathy
lesion of sciatic nerve;is a;peripheral nerve lesion
X-linked intellectual disability-precocious puberty-obesity syndrome;is a;X-linked syndromic intellectual disability
renal cell carcinoma;is a;adenocarcinoma
renal cell carcinoma;is a;renal carcinoma
breast myoepitheliosis;is a;breast myoepithelial tumor
fibroblastic neoplasm;is a;mesenchymal cell neoplasm
fibroblastic neoplasm;is a;connective tissue neoplasm
